time,cpu,gpu,mem
1651503229.5674067,8.6,0.06,0.38005411246551457
1651503230.573716,9.1,0.06,0.38005411246551457
1651503231.5810237,8.7,0.06,0.38005411246551457
1651503232.586337,8.9,0.06,0.38005411246551457
1651503233.6006262,8.0,0.06,0.38005411246551457
1651503234.610926,8.1,0.06,0.38005411246551457
1651503235.6142447,8.9,0.06,0.38005411246551457
1651503236.6255412,8.2,0.06,0.38005411246551457
1651503237.6288602,7.6,0.06,0.38005411246551457
1651503238.6331763,9.7,0.06,0.38005411246551457
1651503239.6474648,8.3,0.06,0.38005411246551457
1651503240.652778,9.8,0.06,0.38005411246551457
1651503241.655099,7.9,0.06,0.38005411246551457
1651503242.6644018,10.2,0.06,0.38005411246551457
1651503243.6786907,7.6,0.06,0.38005411246551457
1651503244.689988,10.4,0.06,0.38005411246551457
1651503245.6903145,9.6,0.06,0.38005411246551457
1651503246.705601,9.4,0.06,0.38005411246551457
1651503247.7089193,7.3,0.06,0.38005411246551457
1651503248.7112403,12.4,0.06,0.38005411246551457
1651503249.7245321,8.5,0.06,0.38005411246551457
1651503250.725856,8.1,0.06,0.38005411246551457
1651503251.7261825,7.5,0.06,0.38005411246551457
1651503252.7404716,9.3,0.06,0.38005411246551457
1651503253.7457845,8.4,0.06,0.38005411246551457
1651503254.7560844,10.0,0.06,0.38005411246551457
1651503255.765387,7.8,0.06,0.38005411246551457
1651503256.7796762,9.3,0.06,0.38005411246551457
1651503257.7909732,9.9,0.06,0.38005411246551457
1651503258.8062596,8.3,0.06,0.38005411246551457
1651503259.809578,9.8,0.06,0.38005411246551457
1651503260.8218727,9.3,0.06,0.38005411246551457
1651503261.8231964,9.6,0.06,0.38005411246551457
1651503262.8235228,7.9,0.06,0.38005411246551457
1651503263.837812,9.6,0.06,0.38005411246551457
1651503264.843125,8.8,0.06,0.38005411246551457
1651503265.8544223,8.9,0.06,0.38005411246551457
1651503266.8547487,7.8,0.06,0.38005411246551457
1651503267.8690379,9.0,0.06,0.38005411246551457
1651503268.8823297,6.9,0.06,0.38005411246551457
1651503269.893627,9.4,0.06,0.38005411246551457
1651503270.8959482,8.3,0.06,0.38005411246551457
1651503271.8982692,8.1,0.06,0.38005411246551457
1651503272.8985956,8.7,0.06,0.38005411246551457
1651503273.912885,9.1,0.06,0.38005411246551457
1651503274.9142084,8.6,0.06,0.38005411246551457
1651503275.9205189,9.9,0.06,0.38005411246551457
1651503276.928824,8.4,0.06,0.38005411246551457
1651503277.9381263,9.9,0.06,0.38005411246551457
1651503278.9484267,8.8,0.06,0.38005411246551457
1651503279.9507473,8.3,0.06,0.38005411246551457
1651503280.9610474,9.1,0.06,0.38005411246551457
1651503281.971347,9.5,0.06,0.38005411246551457
1651503282.9856362,9.0,0.06,0.38005411246551457
1651503283.9919465,9.1,0.06,0.38005411246551457
1651503284.9932702,11.1,0.06,0.38005411246551457
1651503285.9945943,8.0,0.06,0.38005411246551457
1651503287.0038967,9.2,0.06,0.38005411246551457
1651503288.0151942,8.7,0.06,0.38005411246551457
1651503289.0175154,12.3,0.06,0.38005411246551457
1651503290.030806,9.7,0.06,0.38005411246551457
1651503291.0440986,11.6,0.06,0.38005411246551457
1651503292.0484145,10.6,0.06,0.38005411246551457
1651503293.0537276,13.7,0.06,0.38005411246551457
1651503294.066022,12.6,0.06,0.38005411246551457
1651503295.079314,13.4,0.06,0.38005411246551457
1651503296.0866218,9.9,0.06,0.38005411246551457
1651503297.09493,17.4,0.06,0.38005411246551457
1651503298.0974495,14.2,0.06,0.38005411246551457
1651503299.1063752,12.6,0.06,0.38005411246551457
1651503300.1203887,17.3,0.06,0.38005411246551457
1651503301.1283092,16.0,0.06,0.38005411246551457
1651503302.1386466,12.4,0.06,0.38005411246551457
1651503303.1513646,10.8,0.06,0.38005411246551457
1651503304.1667519,10.2,0.06,0.38005411246551457
1651503305.1751642,11.7,0.06,0.38005411246551457
1651503306.185837,9.6,0.06,0.38005411246551457
1651503307.1999812,12.8,0.06,0.38005411246551457
1651503308.2015991,11.3,0.06,0.38005411246551457
1651503309.2048476,8.9,0.06,0.38005411246551457
1651503310.2093732,10.4,0.06,0.38005411246551457
1651503311.2184126,10.1,0.06,0.38005411246551457
1651503312.2230506,11.5,0.06,0.38005411246551457
1651503313.2269628,10.7,0.06,0.38005411246551457
1651503314.2346697,11.5,0.06,0.38005411246551457
1651503315.2412956,10.3,0.06,0.38005411246551457
1651503316.251264,10.7,0.06,0.38005411246551457
1651503317.2553341,8.9,0.06,0.38005411246551457
1651503318.258828,9.8,0.06,0.38005411246551457
1651503319.2736666,8.7,0.06,0.38005411246551457
1651503320.279191,10.5,0.06,0.38005411246551457
1651503321.2883291,9.1,0.06,0.38005411246551457
1651503322.2987905,10.2,0.06,0.38005411246551457
1651503323.305072,9.5,0.06,0.38005411246551457
1651503324.3130202,11.3,0.06,0.38005411246551457
1651503325.3155844,9.4,0.06,0.38005411246551457
1651503326.324139,10.3,0.06,0.38005411246551457
1651503327.3258429,10.5,0.06,0.38005411246551457
1651503328.3387187,10.8,0.06,0.38005411246551457
1651503329.342885,10.8,0.06,0.38005411246551457
1651503330.35284,13.3,0.06,0.38005411246551457
1651503331.3533528,11.0,0.06,0.38005411246551457
1651503332.3639338,11.5,0.06,0.38005411246551457
1651503333.3730583,10.7,0.06,0.38005411246551457
1651503334.380889,9.5,0.06,0.38005411246551457
1651503335.3849013,11.1,0.06,0.38005411246551457
1651503336.3883762,9.6,0.06,0.38005411246551457
1651503337.3994977,10.5,0.06,0.38005411246551457
1651503338.4088163,9.8,0.06,0.38005411246551457
1651503339.4200242,11.4,0.06,0.38005411246551457
1651503340.4248765,10.2,0.06,0.38005411246551457
1651503341.4313111,10.6,0.06,0.38005411246551457
1651503342.4432294,7.9,0.06,0.38005411246551457
1651503343.451734,10.6,0.06,0.38005411246551457
1651503344.454968,10.4,0.06,0.38005411246551457
1651503345.4621842,11.4,0.06,0.38005411246551457
1651503346.4727128,10.3,0.06,0.38005411246551457
1651503347.478492,12.1,0.06,0.38005411246551457
1651503348.4856124,9.5,0.06,0.38005411246551457
1651503349.4898214,10.7,0.06,0.38005411246551457
1651503350.4938788,9.6,0.06,0.38005411246551457
1651503351.5022633,10.7,0.06,0.38005411246551457
1651503352.5122108,9.0,0.06,0.38005411246551457
1651503353.5210655,10.9,0.06,0.38005411246551457
1651503354.5310643,9.5,0.06,0.38005411246551457
1651503355.5383425,10.1,0.06,0.38005411246551457
1651503356.548715,10.1,0.06,0.38005411246551457
1651503357.5567954,10.9,0.06,0.38005411246551457
1651503358.5646877,10.4,0.06,0.38005411246551457
1651503359.5718873,10.7,0.06,0.38005411246551457
1651503360.575167,11.4,0.06,0.38005411246551457
1651503361.5844638,9.8,0.06,0.38005411246551457
1651503362.5915403,11.8,0.06,0.38005411246551457
1651503363.5985556,9.7,0.06,0.38005411246551457
1651503364.6043422,12.4,0.06,0.38005411246551457
1651503365.618001,10.5,0.06,0.38005411246551457
1651503366.623522,11.2,0.06,0.38005411246551457
1651503367.6266513,9.5,0.06,0.38005411246551457
1651503368.6351423,10.7,0.06,0.38005411246551457
1651503369.6432052,8.8,0.06,0.38005411246551457
1651503370.648231,10.5,0.06,0.38005411246551457
1651503371.6555514,9.1,0.06,0.38005411246551457
1651503372.6606045,10.8,0.06,0.38005411246551457
1651503373.669929,9.1,0.06,0.38005411246551457
1651503374.6766448,10.2,0.06,0.38005411246551457
1651503375.6891725,9.8,0.06,0.38005411246551457
1651503376.695968,11.1,0.06,0.38005411246551457
1651503377.702216,9.2,0.06,0.38005411246551457
1651503378.7158637,11.0,0.06,0.38005411246551457
1651503379.7231412,9.2,0.06,0.38005411246551457
1651503380.7257867,10.1,0.06,0.38005411246551457
1651503381.735098,9.9,0.06,0.38005411246551457
1651503382.7407522,10.9,0.06,0.38005411246551457
1651503383.7444873,10.9,0.06,0.38005411246551457
1651503384.753216,11.4,0.06,0.38005411246551457
1651503385.7637665,11.6,0.06,0.38005411246551457
1651503386.7785776,14.2,0.06,0.38005411246551457
1651503387.7853687,11.2,0.06,0.38005411246551457
1651503388.7877495,9.0,0.06,0.38005411246551457
1651503389.7976434,10.4,0.06,0.38005411246551457
1651503390.8011124,10.1,0.06,0.38005411246551457
1651503391.8096585,10.8,0.06,0.38005411246551457
1651503392.8179693,8.5,0.06,0.38005411246551457
1651503393.8269656,11.0,0.06,0.38005411246551457
1651503394.8314939,10.0,0.06,0.38005411246551457
1651503395.8356574,9.2,0.06,0.38005411246551457
1651503396.843217,9.2,0.06,0.38005411246551457
1651503397.8541608,11.9,0.06,0.38005411246551457
1651503398.8661687,11.5,0.06,0.38005411246551457
1651503399.8742523,9.3,0.06,0.38005411246551457
1651503400.8821995,9.3,0.06,0.38005411246551457
1651503401.8866801,10.8,0.06,0.38005411246551457
1651503402.8938358,9.8,0.06,0.38005411246551457
1651503403.9036384,11.2,0.06,0.38005411246551457
1651503404.9117188,10.0,0.06,0.38005411246551457
1651503405.9170856,12.1,0.06,0.38005411246551457
1651503406.9277256,9.1,0.06,0.38005411246551457
1651503407.9322758,13.2,0.06,0.38005411246551457
1651503408.935472,11.8,0.06,0.38005411246551457
1651503409.9403713,10.7,0.06,0.38005411246551457
1651503410.9502633,10.5,0.06,0.38005411246551457
1651503411.9572222,10.9,0.06,0.38005411246551457
1651503412.9625492,10.6,0.06,0.38005411246551457
1651503413.9695787,10.6,0.06,0.38005411246551457
1651503414.9760158,12.0,0.06,0.38005411246551457
1651503415.9826386,10.4,0.06,0.38005411246551457
1651503416.9885685,11.6,0.06,0.38005411246551457
1651503417.9926345,11.2,0.06,0.38005411246551457
1651503419.0009317,11.9,0.06,0.38005411246551457
1651503420.0081816,10.8,0.06,0.38005411246551457
1651503421.0176752,12.0,0.06,0.38005411246551457
1651503422.0250146,9.8,0.06,0.38005411246551457
1651503423.0337262,11.1,0.06,0.38005411246551457
1651503424.0417478,9.3,0.06,0.38005411246551457
1651503425.0495996,12.5,0.06,0.38005411246551457
1651503426.0575173,8.7,0.06,0.38005411246551457
1651503427.0618153,11.3,0.06,0.38005411246551457
1651503428.0710547,9.6,0.06,0.38005411246551457
1651503429.076181,9.9,0.06,0.38005411246551457
1651503430.084112,14.2,0.06,0.38005411246551457
1651503431.0982418,8.9,0.06,0.38005411246551457
1651503432.104979,9.7,0.06,0.38005411246551457
1651503433.114914,10.3,0.06,0.38005411246551457
1651503434.1282628,10.8,0.06,0.38005411246551457
1651503435.1380157,10.6,0.06,0.38005411246551457
1651503436.1471412,11.2,0.06,0.38005411246551457
1651503437.1588614,9.8,0.06,0.38005411246551457
1651503438.1645782,11.9,0.06,0.38005411246551457
1651503439.1742845,10.1,0.06,0.38005411246551457
1651503440.1782916,12.1,0.06,0.38005411246551457
1651503441.1863317,10.0,0.06,0.38005411246551457
1651503442.1911733,11.6,0.06,0.38005411246551457
1651503443.1976476,10.1,0.06,0.38005411246551457
1651503444.2049298,10.4,0.06,0.38005411246551457
1651503445.2117074,10.6,0.06,0.38005411246551457
1651503446.2195845,13.3,0.06,0.38005411246551457
1651503447.2246394,10.2,0.06,0.38005411246551457
1651503448.232451,11.1,0.06,0.38005411246551457
1651503449.2394853,9.5,0.06,0.38005411246551457
1651503450.24495,11.8,0.06,0.38005411246551457
1651503451.25376,9.6,0.06,0.38005411246551457
1651503452.2691634,11.5,0.06,0.38005411246551457
1651503453.2746017,10.8,0.06,0.38005411246551457
1651503454.2849813,9.7,0.06,0.38005411246551457
1651503455.2915747,10.4,0.06,0.38005411246551457
1651503456.2997785,11.2,0.06,0.38005411246551457
1651503457.3060696,12.2,0.06,0.38005411246551457
1651503458.314485,9.7,0.06,0.38005411246551457
1651503459.325846,9.1,0.06,0.38005411246551457
1651503460.3286989,11.7,0.06,0.38005411246551457
1651503461.3328722,10.6,0.06,0.38005411246551457
1651503462.3387914,9.9,0.06,0.38005411246551457
1651503463.339015,11.2,0.06,0.38005411246551457
1651503464.3444433,15.8,0.06,0.38005411246551457
1651503465.3535438,14.3,0.06,0.38005411246551457
1651503466.3557556,10.6,0.06,0.38005411246551457
1651503467.357435,14.0,0.06,0.38005411246551457
1651503468.3654132,12.2,0.06,0.38005411246551457
1651503469.3721495,11.1,0.06,0.38005411246551457
1651503470.3811147,11.9,0.06,0.38005411246551457
1651503471.3898306,11.3,0.06,0.38005411246551457
1651503472.398439,10.2,0.06,0.38005411246551457
1651503473.409763,11.4,0.06,0.38005411246551457
1651503474.4198544,9.9,0.06,0.38005411246551457
1651503475.430013,11.6,0.06,0.38005411246551457
1651503476.4406745,10.1,0.06,0.38005411246551457
1651503477.4508789,11.7,0.06,0.38005411246551457
1651503478.4523263,9.7,0.06,0.38005411246551457
1651503479.4581704,9.6,0.06,0.38005411246551457
1651503480.4626274,11.2,0.06,0.38005411246551457
1651503481.4699829,9.8,0.06,0.38005411246551457
1651503482.4773426,10.4,0.06,0.38005411246551457
1651503483.4882941,9.3,0.06,0.38005411246551457
1651503484.4923291,10.4,0.06,0.38005411246551457
1651503485.4995766,10.7,0.06,0.38005411246551457
1651503486.5067084,10.4,0.06,0.38005411246551457
1651503487.5145147,8.9,0.06,0.38005411246551457
1651503488.518976,11.1,0.06,0.38005411246551457
1651503489.529978,10.1,0.06,0.38005411246551457
1651503490.5359178,12.8,0.06,0.38005411246551457
1651503491.5422766,11.3,0.06,0.38005411246551457
1651503492.5511441,15.3,0.06,0.38005411246551457
1651503493.5568902,14.9,0.06,0.38005411246551457
1651503494.5621467,18.7,0.06,0.38005411246551457
1651503495.5686336,15.4,0.06,0.38005411246551457
1651503496.5729692,14.1,0.06,0.38005411246551457
1651503497.5807571,13.8,0.06,0.38005411246551457
1651503498.5906448,12.1,0.06,0.38005411246551457
1651503499.5980673,12.4,0.06,0.38005411246551457
1651503500.6026626,11.4,0.06,0.38005411246551457
1651503501.6041675,9.6,0.06,0.38005411246551457
1651503502.6044974,10.9,0.06,0.38005411246551457
1651503503.6104295,10.3,0.06,0.38005411246551457
1651503504.6175258,10.1,0.06,0.38005411246551457
1651503505.6233542,10.2,0.06,0.38005411246551457
1651503506.6337469,11.1,0.06,0.38005411246551457
1651503507.639955,10.0,0.06,0.38005411246551457
1651503508.6506212,10.1,0.06,0.38005411246551457
1651503509.655035,10.1,0.06,0.38005411246551457
1651503510.6587327,10.5,0.06,0.38005411246551457
1651503511.6674623,11.4,0.06,0.38005411246551457
1651503512.6738846,12.3,0.06,0.38005411246551457
1651503513.6793525,11.6,0.06,0.38005411246551457
1651503514.6873689,9.7,0.06,0.38005411246551457
1651503515.693374,10.3,0.06,0.38005411246551457
1651503516.6998227,9.4,0.06,0.38005411246551457
1651503517.7081962,10.9,0.06,0.38005411246551457
1651503518.7147613,10.3,0.06,0.38005411246551457
1651503519.7254207,11.8,0.06,0.38005411246551457
1651503520.7336552,10.4,0.06,0.38005411246551457
1651503521.7388263,11.1,0.06,0.38005411246551457
1651503522.7457523,9.6,0.06,0.38005411246551457
1651503523.7519474,10.7,0.06,0.38005411246551457
1651503524.7571363,13.5,0.06,0.38005411246551457
1651503525.76818,13.2,0.06,0.38005411246551457
1651503526.7752967,12.6,0.06,0.38005411246551457
1651503527.7853365,12.0,0.06,0.38005411246551457
1651503528.7973208,11.0,0.06,0.38005411246551457
1651503529.8015392,12.4,0.06,0.38005411246551457
1651503530.8168552,11.4,0.06,0.38005411246551457
1651503531.8213794,11.4,0.06,0.38005411246551457
1651503532.827677,9.6,0.06,0.38005411246551457
1651503533.8338504,11.3,0.06,0.38005411246551457
1651503534.8383183,11.2,0.06,0.38005411246551457
1651503535.8480296,12.8,0.06,0.38005411246551457
1651503536.8569665,10.6,0.06,0.38005411246551457
1651503537.8674548,11.2,0.06,0.38005411246551457
1651503538.870379,10.3,0.06,0.38005411246551457
1651503539.8710144,9.9,0.06,0.38005411246551457
1651503540.879587,11.9,0.06,0.38005411246551457
1651503541.885521,8.7,0.06,0.38005411246551457
1651503542.8876376,11.9,0.06,0.38005411246551457
1651503543.892701,10.7,0.06,0.38005411246551457
1651503544.8991032,13.1,0.06,0.38005411246551457
1651503545.9031932,13.3,0.06,0.38005411246551457
1651503546.9081256,11.4,0.06,0.38005411246551457
1651503547.9174573,10.5,0.06,0.38005411246551457
1651503548.9242756,11.9,0.06,0.38005411246551457
1651503549.9328818,10.7,0.06,0.38005411246551457
1651503550.9370022,12.4,0.06,0.38005411246551457
1651503551.9383407,12.0,0.06,0.38005411246551457
1651503552.9466279,10.6,0.06,0.38005411246551457
1651503553.9500792,9.9,0.06,0.38005411246551457
